,$id,Name,Position,Grade,YearOfBirth,PersonalShares,FromDate,ClosedDate,StockCode
2,4,Mr. Trần Kiên Cường,Chief Accountant,203,1984      ,-1.0,N/A       ,2018-06-30T00:00:00,KSA
3,5,Mr. Trần Anh Tú,Member of BOD,203,-1        ,83040.0,2015      ,2018-06-30T00:00:00,KSA
4,6,Mr. Nguyễn Ngọc Hoàng,Member of BOD,203,1974      ,0.0,N/A       ,2018-06-30T00:00:00,KSA
5,7,Mr. Lâm Hoàng Giang,Member of BOD,59,1977      ,0.0,2015      ,2018-06-30T00:00:00,KSA
6,8,Mr. Phạm Quốc Tuệ,Member of BOD,59,1974      ,0.0,2015      ,2018-06-30T00:00:00,KSA
7,9,Mr. Đoàn Minh Đức,Member of Supervisory Board,203,-1        ,0.0,N/A       ,2018-06-30T00:00:00,KSA
8,10,Mr. Nguyễn Đình Trường,Member of Supervisory Board,59,1991      ,0.0,2015      ,2018-06-30T00:00:00,KSA
0,2,Mr. Phan Tấn Đạt,Chairman of BOD,485,1984      ,2750400.0,2016      ,2020-12-31T00:00:00,KSB
1,3,Mr. Trần Đình Hà,CEO/Member of BOD,59,1975      ,362797.0,2013      ,2020-12-31T00:00:00,KSB
2,4,Mr. Hoàng Nguyên Bình,Chief of Supervisory Board/Member of BOD,56,-1        ,100000.0,          ,2020-12-31T00:00:00,KSB
3,5,Mr. Nguyễn Hoàng Tâm,Chief Accountant,59,1973      ,148009.0,2003      ,2020-12-31T00:00:00,KSB
4,6,Mr. Tôn Thất Diên Khoa,Member of BOD,203,1974      ,174000.0,          ,2020-12-31T00:00:00,KSB
5,7,Mr. Dương Ngọc Hải,Member of BOD,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,KSB
6,8,Mr. Trần Ngọc Đính,Member of BOD,203,-1        ,160000.0,2016      ,2020-12-31T00:00:00,KSB
7,9,Mr. Đặng Quang Thung,Deputy CEO,24,1956      ,61500.0,1994      ,2020-12-31T00:00:00,KSB
8,10,Mr. Nguyễn Hoành Sơn,Deputy CEO,"304,598",1979      ,100800.0,2016      ,2020-12-31T00:00:00,KSB
9,11,Mr. Nguyễn Quốc Phòng,Deputy CEO/Member of BOD,14,1977      ,170400.0,2016      ,2020-12-31T00:00:00,KSB
10,12,Mr. Lê Đình Vũ Long,Member of Supervisory Board,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,KSB
0,2,Mr. Bùi Việt Vương,/CEO,"24,56",1982      ,2100000.0,2011      ,2020-12-31T00:00:00,KSD
1,3,Ms. Đới Thị Diệp,Chief of Supervisory Board,203,-1        ,0.0,2018      ,2020-12-31T00:00:00,KSD
2,4,Mr. Nguyễn Hồng Tuân,Chief Accountant/Member of BOD,15,1988      ,600000.0,2012      ,2020-12-31T00:00:00,KSD
3,5,Mr. Hoàng Tùng,Member of BOD,356,1970      ,1354100.0,2003      ,2020-12-31T00:00:00,KSD
4,6,Ms. Đàm Thị Ái Len,Member of BOD,59,1976      ,720100.0,N/A       ,2020-12-31T00:00:00,KSD
5,7,Ms. Phạm Thị Xuân Hương,Deputy CEO,15,1981      ,0.0,2008      ,2020-12-31T00:00:00,KSD
6,8,Ms. Lưu Thị Hằng,Member of Supervisory Board,24,1982      ,0.0,2008      ,2020-12-31T00:00:00,KSD
7,9,Ms. Bùi Thị Loan,Member of Supervisory Board,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,KSD
0,2,Mr. Nguyễn Trọng Thắng,Chairman of BOD,645,1959      ,109900.0,1983      ,2020-12-31T00:00:00,KSE
1,3,Mr. Lê Quang Khôi,Chief of Supervisory Board,"88,32",1975      ,13100.0,1998      ,2020-12-31T00:00:00,KSE
2,4,Ms. Nguyễn Thị Phương Thảo,Chief Accountant,203,-1        ,-1.0,N/A       ,2020-12-31T00:00:00,KSE
3,5,Ms. Trần Thị Tình,Director/Member of BOD,"8,616",1972      ,149800.0,1994      ,2020-12-31T00:00:00,KSE
4,6,Mr. Nguyễn Đào,Member of BOD,35,1959      ,0.0,1981      ,2020-12-31T00:00:00,KSE
5,7,Ms. Phạm Thị Thương,Member of Supervisory Board,646,1968      ,4000.0,1995      ,2020-12-31T00:00:00,KSE
6,8,Ms. Nguyễn Thị Quỳnh An,Member of Supervisory Board,88,1986      ,200.0,2013      ,2020-12-31T00:00:00,KSE
7,9,Mr. Lê Xuân Sơn,Deputy Director/Member of BOD,32,1966      ,67300.0,1991      ,2020-12-31T00:00:00,KSE
0,2,Mr. Nguyễn Xuân Mai,Chairman of BOD,59,1963      ,5700000.0,2000      ,2020-12-31T00:00:00,KSH
1,3,Mr. Lê Trung Kiên,Chairman of BOD,113,1962      ,3000.0,2003      ,2020-12-31T00:00:00,KSH
2,4,Mr. Nguyễn Tiến Dũng,Chairman of BOD,57,1970      ,0.0,2000      ,2020-12-31T00:00:00,KSH
3,5,Mr. Hoàng Văn Long,Chairman of BOD,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,KSH
4,6,Mr. Vũ Minh Thành,CEO,117,1981      ,0.0,2007      ,2020-12-31T00:00:00,KSH
5,7,Mr. Nguyễn Tiến Dũng,CEO/Member of BOD,57,1970      ,500000.0,2000      ,2020-12-31T00:00:00,KSH
6,8,Mr. Hoàng Trọng Khánh,CEO/Member of BOD,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,KSH
7,9,Ms. Đinh Thị Khánh Ly,Chief of Supervisory Board,203,-1        ,-1.0,N/A       ,2020-12-31T00:00:00,KSH
8,10,Mr. Hoàng Văn Chung,Chief of Supervisory Board,203,1981      ,5000.0,2011      ,2020-12-31T00:00:00,KSH
9,11,Mr. Hoàng Khánh Chung,Chief of Supervisory Board,203,-1        ,0.0,2010      ,2020-12-31T00:00:00,KSH
10,12,Mr. Lê Trung Kiên,Chief of Supervisory Board,113,1962      ,3000.0,2003      ,2020-12-31T00:00:00,KSH
11,13,Ms. Lâm Thị Thu Trang,Chief Accountant,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,KSH
12,14,Mr. Nguyễn Minh Đức,Chief Accountant,203,-1        ,-1.0,N/A       ,2020-12-31T00:00:00,KSH
13,15,Ms. Tạ Thu Thủy,Member of BOD,203,-1        ,-1.0,N/A       ,2020-12-31T00:00:00,KSH
14,16,Mr. Lê Trung Kiên,Member of BOD,113,1962      ,3000.0,2003      ,2020-12-31T00:00:00,KSH
15,17,Mr. Đặng Văn Lành,Member of BOD,2,1959      ,0.0,2000      ,2020-12-31T00:00:00,KSH
16,18,Mr. Nguyễn Minh Hoàn,Member of BOD,2,1970      ,0.0,2000      ,2020-12-31T00:00:00,KSH
17,19,Mr. Hoàng Việt,Member of BOD,203,-1        ,0.0,2019      ,2020-12-31T00:00:00,KSH
18,20,Mr. Nguyễn Công Khanh,Deputy CEO,203,1967      ,500.0,2019      ,2020-12-31T00:00:00,KSH
19,21,Ms. Đặng Thị Thu Phương,Deputy CEO/Member of BOD,8,1977      ,0.0,2010      ,2020-12-31T00:00:00,KSH
20,22,Mr. Nguyễn Đức Hùng,Member of Supervisory Board,203,-1        ,50000.0,N/A       ,2020-12-31T00:00:00,KSH
21,23,Mr. Lê Anh Chúc,Member of Supervisory Board,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,KSH
22,24,Mr. Đặng Quang Hoạt,Member of Supervisory Board,203,-1        ,0.0,2010      ,2020-12-31T00:00:00,KSH
0,2,Mr. Vũ Minh Thành,Chairman of BOD,14,1981      ,10000.0,2012      ,2020-12-31T00:00:00,KSK
1,3,Mr. Nguyễn Thanh Bình,Chairman of BOD,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,KSK
2,4,Mr. Hoàng Văn Chung,CEO/Member of BOD,59,1981      ,1000.0,2012      ,2020-12-31T00:00:00,KSK
3,5,Mr. Trần Mạnh Hùng,CEO/Member of BOD,203,-1        ,0.0,2014      ,2020-12-31T00:00:00,KSK
4,6,Ms. Nguyễn Thị Tuyết,Chief of Supervisory Board,203,-1        ,-1.0,2014      ,2020-12-31T00:00:00,KSK
5,7,Ms. Lương Thị Lan Hương,Chief of Supervisory Board,208,1989      ,500.0,2012      ,2020-12-31T00:00:00,KSK
6,8,Mr. Nguyễn Tiến Thành,Chief Accountant,203,1990      ,0.0,N/A       ,2020-12-31T00:00:00,KSK
7,9,Mr. Nguyễn Công Vinh,Member of BOD,59,1974      ,500.0,2011      ,2020-12-31T00:00:00,KSK
8,10,Ms. Vũ Thị Hồng Hạnh,Member of BOD,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,KSK
9,11,Mr. Nguyễn Công Khanh,Member of BOD,46,1968      ,500.0,2012      ,2020-12-31T00:00:00,KSK
10,12,Mr. Lâm Hoàng Giang,Member of BOD,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,KSK
11,13,Mr. Trần Anh Tú,Member of BOD,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,KSK
12,14,Mr. Đào Đình Kiên,Deputy CEO/Member of BOD,59,1970      ,500.0,2012      ,2020-12-31T00:00:00,KSK
13,15,Mr. Nguyễn Chí Công,Member of Supervisory Board,59,1985      ,500.0,2011      ,2020-12-31T00:00:00,KSK
14,16,Ms. Trần Thị Hạnh,Member of Supervisory Board,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,KSK
15,17,Ms. Chử Thị Ngọc Hà,Member of Supervisory Board,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,KSK
0,2,Mr. Nguyễn Công Cương,Chairman of BOD,49,1959      ,0.0,N/A       ,2020-12-31T00:00:00,KSQ
1,3,Mr. Nguyễn Việt Thông,CEO/Member of BOD,55,1980      ,0.0,N/A       ,2020-12-31T00:00:00,KSQ
2,4,Ms. Lê Thị Hòe,Chief of Supervisory Board,59,1990      ,0.0,N/A       ,2020-12-31T00:00:00,KSQ
3,5,Ms. Nguyễn Cẩm Tiến,Chief Accountant,3,1981      ,0.0,N/A       ,2020-12-31T00:00:00,KSQ
4,6,Mr. Trần Trọng Tính,Member of BOD,3,1984      ,0.0,N/A       ,2020-12-31T00:00:00,KSQ
5,7,Ms. Lê Hồng Ngọc,Member of Supervisory Board,59,1991      ,0.0,N/A       ,2020-12-31T00:00:00,KSQ
6,8,Ms. Đặng Thị Tâm,Member of Supervisory Board,59,1992      ,0.0,N/A       ,2020-12-31T00:00:00,KSQ
0,2,Mr. Đinh Ngọc Tuyến,Chairman of BOD,203,1981      ,0.0,2015      ,2015-12-31T00:00:00,KSS
1,3,Mr. Bùi Xuân Tuấn,Chief of Supervisory Board,203,-1        ,0.0,2010      ,2015-12-31T00:00:00,KSS
2,4,Ms. Nguyễn Thị Hồng Minh,Chief Accountant,203,1978      ,-1.0,N/A       ,2015-12-31T00:00:00,KSS
3,5,Ms. Lê Thị Thu Hiền,Director,57,1973      ,0.0,N/A       ,2015-12-31T00:00:00,KSS
4,6,Ms. Nguyễn Thị Thu Trang,Member of BOD,203,-1        ,-1.0,N/A       ,2015-12-31T00:00:00,KSS
5,7,Mr. Nguyễn Văn Dũng,Member of BOD,203,-1        ,-1.0,2015      ,2015-12-31T00:00:00,KSS
6,8,Mr. Trương Quang Nhân,Member of BOD,203,-1        ,0.0,N/A       ,2015-12-31T00:00:00,KSS
7,9,Mr. Nguyễn Văn Long,Member of Supervisory Board,203,1965      ,-1.0,2004      ,2015-12-31T00:00:00,KSS
8,10,Ms. Phạm Thị Hải Yến,Member of Supervisory Board,203,-1        ,250000.0,N/A       ,2015-12-31T00:00:00,KSS
9,11,Mr. Vũ Văn Vấn,Deputy Director/Member of BOD,27,1969      ,0.0,2015      ,2015-12-31T00:00:00,KSS
0,2,Mr. Tô Hoài Văn,Chairman of BOD,"522,55",-1        ,0.0,N/A       ,2020-12-31T00:00:00,KST
1,3,Mr. Lê Phước Hiền,CEO/Member of BOD,"193,177,545",-1        ,17610.0,2001      ,2020-12-31T00:00:00,KST
2,4,Ms. Hồ Thị Kim Oanh,Chief of Supervisory Board,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,KST
3,5,Ms. Đoàn Thị Triệu Phước,Chief Accountant,55,1978      ,100.0,2008      ,2020-12-31T00:00:00,KST
4,6,Mr. Đỗ Quang Khánh,Vice Chairman of BOD,59,1966      ,5800.0,N/A       ,2020-12-31T00:00:00,KST
5,7,Ms. Nguyễn Thị Hồng Mai,Member of BOD,"97,88",-1        ,0.0,          ,2020-12-31T00:00:00,KST
6,8,Mr. Nguyễn Long,Deputy CEO/Member of BOD,55,1972      ,32284.0,2010      ,2020-12-31T00:00:00,KST
7,9,Mr. Võ Ngọc Anh,Deputy CEO,129,1972      ,29855.0,1998      ,2020-12-31T00:00:00,KST
8,10,Ms. Đỗ Ngọc Khánh,Member of Supervisory Board,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,KST
9,11,Mr. Trần Quang Minh Mẫn,Member of Supervisory Board,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,KST
0,2,Mr. Trần Văn Tặng,Chairman of BOD/CEO,46,1961      ,100000.0,2007      ,2020-12-31T00:00:00,KTB
1,3,Ms. Nguyễn Thị Hiên,Chairman of BOD/CEO,3,1967      ,100000.0,2011      ,2020-12-31T00:00:00,KTB
2,4,Mr. Trần Văn Tặng,Chairman of BOD/CEO,46,1961      ,100000.0,2007      ,2020-12-31T00:00:00,KTB
3,5,Mr. Nguyễn Văn Hưng,Chief of Supervisory Board,54,1974      ,20000.0,          ,2020-12-31T00:00:00,KTB
4,6,Mr. Nguyễn Văn Hưng,Chief of Supervisory Board,54,1974      ,0.0,          ,2020-12-31T00:00:00,KTB
5,7,Mr. Ngô Văn Hiến,Chief Accountant/Member of BOD,59,1983      ,5000.0,2010      ,2020-12-31T00:00:00,KTB
6,8,Mr. Ngô Văn Hiến,Chief Accountant,59,1983      ,5000.0,2010      ,2020-12-31T00:00:00,KTB
7,9,Mr. Hoàng Kim Thành,Member of BOD,149,1960      ,100000.0,2009      ,2020-12-31T00:00:00,KTB
8,10,Mr. Nguyễn Văn Dũng,Member of BOD,59,1960      ,1400000.0,2004      ,2020-12-31T00:00:00,KTB
9,11,Mr. Hứa Trung Sỹ,Member of BOD,59,1971      ,100000.0,2010      ,2020-12-31T00:00:00,KTB
10,12,Mr. Đào Bá Tuấn,Member of BOD,351,1977      ,100000.0,2010      ,2020-12-31T00:00:00,KTB
11,13,Mr. Nguyễn Hồng Tiến,Member of BOD,57,1955      ,0.0,2011      ,2020-12-31T00:00:00,KTB
12,14,Mr. Hứa Trung Sỹ,Member of BOD,59,1971      ,100000.0,2010      ,2020-12-31T00:00:00,KTB
13,15,Mr. Vũ Mạnh,Deputy CEO/Member of BOD,59,1982      ,-1.0,2009      ,2020-12-31T00:00:00,KTB
14,16,Mr. Âu Văn Long,Member of Supervisory Board,208,1968      ,5000.0,          ,2020-12-31T00:00:00,KTB
15,17,Mr. Âu Văn Long,Member of Supervisory Board,208,1968      ,0.0,          ,2020-12-31T00:00:00,KTB
16,18,Ms. Đỗ Thị Thanh Dung,Member of Supervisory Board,59,1983      ,0.0,2010      ,2020-12-31T00:00:00,KTB
17,19,Ms. Đỗ Thị Thanh Dung,Member of Supervisory Board,59,1983      ,5000.0,2010      ,2020-12-31T00:00:00,KTB
18,20,Mr. Âu Văn Long,Member of Supervisory Board,208,1968      ,5000.0,          ,2020-12-31T00:00:00,KTB
0,2,Mr. Nguyễn Thanh Tung,Chairman of BOD,616,1965      ,7500.0,2006      ,2020-12-31T00:00:00,KTC
1,3,Mr. Nguyễn Thanh Tung,Chairman of BOD,616,1965      ,7500.0,2006      ,2020-12-31T00:00:00,KTC
2,4,Mr. Phạm Văn Hoàng,CEO/Member of BOD,616,1965      ,7400.0,2006      ,2020-12-31T00:00:00,KTC
3,5,Mr. Phạm Văn Hoàng,CEO/Member of BOD,616,1965      ,7400.0,2006      ,2020-12-31T00:00:00,KTC
4,6,Ms. Nguyễn Thị Bạch Dương,Chief of Supervisory Board,"600,142",1981      ,0.0,N/A       ,2020-12-31T00:00:00,KTC
5,7,Ms. Nguyễn Thị Bạch Dương,Chief of Supervisory Board,"600,142",1981      ,0.0,N/A       ,2020-12-31T00:00:00,KTC
6,8,Mr. Đinh Hoài Thanh,Chief Accountant,88,1981      ,6000.0,2010      ,2020-12-31T00:00:00,KTC
7,9,Ms. Lê Thị Thùy,Chief Accountant,203,-1        ,-1.0,N/A       ,2020-12-31T00:00:00,KTC
8,10,Mr. Nguyễn Văn Cảnh,Vice Chairman of BOD,"23,65",1961      ,0.0,2017      ,2020-12-31T00:00:00,KTC
9,11,Mr. Nguyễn Văn Cảnh,Vice Chairman of BOD,"23,65",1961      ,0.0,2017      ,2020-12-31T00:00:00,KTC
10,12,Mr. Võ Thái Sơn,Member of BOD,56,1969      ,0.0,2017      ,2020-12-31T00:00:00,KTC
11,13,Mr. Phùng Phương Quang,Member of BOD,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,KTC
12,14,Mr. Võ Thái Sơn,Member of BOD,56,1969      ,0.0,2017      ,2020-12-31T00:00:00,KTC
13,15,Mr. Phùng Phương Quang,Member of BOD,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,KTC
14,16,Mr. Huỳnh Thanh Nguyên,Deputy CEO,59,1963      ,-1.0,2017      ,2020-12-31T00:00:00,KTC
15,17,Mr. Đặng Văn Lành,Deputy CEO,433,1974      ,1900.0,1998      ,2020-12-31T00:00:00,KTC
16,18,Mr. Dương Ngọc Tuyến,Deputy CEO/Member of BOD,"24,519",1960      ,0.0,2018      ,2020-12-31T00:00:00,KTC
17,19,Mr. Nguyễn Thành Công,Deputy CEO,232,1977      ,1700.0,2012      ,2020-12-31T00:00:00,KTC
18,20,Mr. Nguyễn Duy An,Deputy CEO/Member of BOD,337,1966      ,6100.0,2007      ,2020-12-31T00:00:00,KTC
19,21,Ms. Võ Thị Hương Giang,Deputy CEO/Member of BOD,23,1974      ,3800.0,1998      ,2020-12-31T00:00:00,KTC
20,22,Mr. Trịnh Quốc Việt,Deputy CEO,203,-1        ,-1.0,N/A       ,2020-12-31T00:00:00,KTC
21,23,Mr. Nguyễn Duy An,Deputy CEO/Member of BOD,337,1966      ,6100.0,2007      ,2020-12-31T00:00:00,KTC
22,24,Ms. Võ Thị Hương Giang,Deputy CEO/Member of BOD,23,1974      ,3800.0,1998      ,2020-12-31T00:00:00,KTC
23,25,Mr. Nguyễn Thành Công,Deputy CEO,232,1977      ,1700.0,2012      ,2020-12-31T00:00:00,KTC
24,26,Mr. Đặng Văn Lành,Deputy CEO,433,1974      ,1900.0,1998      ,2020-12-31T00:00:00,KTC
25,27,Mr. Võ Chí Công,Member of Supervisory Board,325,1976      ,1900.0,1997      ,2020-12-31T00:00:00,KTC
26,28,Ms. Lý Thu Diễm,Member of Supervisory Board,"24,416",1978      ,0.0,2017      ,2020-12-31T00:00:00,KTC
27,29,Ms. Hoàng Thị Xuân Hương,Member of Supervisory Board,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,KTC
28,30,Mr. Trần Hữu Nghị,Member of Supervisory Board,56,1985      ,0.0,2017      ,2020-12-31T00:00:00,KTC
29,31,Mr. Trần Hữu Nghị,Member of Supervisory Board,56,1985      ,0.0,2017      ,2020-12-31T00:00:00,KTC
30,32,Mr. Võ Chí Công,Member of Supervisory Board,325,1976      ,1900.0,1997      ,2020-12-31T00:00:00,KTC
31,33,Ms. Lý Thu Diễm,Member of Supervisory Board,"24,416",1978      ,0.0,2017      ,2020-12-31T00:00:00,KTC
32,34,Ms. Hoàng Thị Xuân Hương,Member of Supervisory Board,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,KTC
0,2,Mr. Đặng Việt Anh,Chairman of BOD,56,1978      ,0.0,2013      ,2020-12-31T00:00:00,KTS
1,3,Ms. Đặng Thị Thu Hằng,CEO,3,1977      ,0.0,N/A       ,2020-12-31T00:00:00,KTS
2,4,Ms. Trần Thị Nhi,Chief of Supervisory Board,"282,88",1964      ,0.0,2015      ,2020-12-31T00:00:00,KTS
3,5,Mr. Phạm Đức Cơ,Chief Accountant,8,1983      ,0.0,2020      ,2020-12-31T00:00:00,KTS
4,6,Mr. Trần Ngọc Hiếu,Member of BOD,381,1956      ,74529.0,2015      ,2020-12-31T00:00:00,KTS
5,7,Mr. Thái Văn Hùng,Member of BOD,325,1972      ,0.0,2018      ,2020-12-31T00:00:00,KTS
6,8,Mr. Nguyễn Hữu Quảng,Deputy CEO,153,1971      ,0.0,1999      ,2020-12-31T00:00:00,KTS
7,9,Ms. Nguyễn Thị Thủy,Member of Supervisory Board,88,1960      ,0.0,2015      ,2020-12-31T00:00:00,KTS
8,10,Mr. Nguyễn Đức Cần,Member of Supervisory Board,59,1971      ,100.0,2006      ,2020-12-31T00:00:00,KTS
0,2,Mr. Nguyễn Đức Hiếu,Chairman of BOD,203,1984      ,0.0,N/A       ,2020-12-31T00:00:00,KTT
1,3,Ms. Đặng Thùy Dương,Member of BOD/CEO,203,1984      ,0.0,N/A       ,2020-12-31T00:00:00,KTT
2,4,Ms. Nguyễn Thùy Dung,Chief of Supervisory Board,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,KTT
3,5,Ms. Phan Thị Huyền Trang,Chief Accountant,203,1986      ,0.0,N/A       ,2020-12-31T00:00:00,KTT
4,6,Ms. Nguyễn Thị Nhàn,Member of BOD,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,KTT
5,7,Mr. Nguyễn Đình Thi,Deputy CEO,203,-1        ,-1.0,N/A       ,2020-12-31T00:00:00,KTT
6,8,Ms. Trần Thị Hoa,Member of Supervisory Board,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,KTT
7,9,Ms. Phan Thị Hương,Member of Supervisory Board,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,KTT
0,2,Mr. Phạm Văn Hải,Chairman of BOD/CEO,59,1974      ,36189.0,2008      ,2019-12-31T00:00:00,KTU
1,3,Ms. Võ Thị Năm,Chief of Supervisory Board,59,1972      ,29629.0,1993      ,2019-12-31T00:00:00,KTU
2,4,Mr. Nguyễn Công Tường,Chief Accountant,59,1973      ,12365.0,2009      ,2019-12-31T00:00:00,KTU
3,5,Mr. Trần Quốc Tuấn,Vice Chairman of BOD,27,1966      ,1235.0,N/A       ,2019-12-31T00:00:00,KTU
4,6,Mr. Phan Đình Việt,Member of BOD,300,1956      ,33044.0,2018      ,2019-12-31T00:00:00,KTU
5,7,Mr. Hoàng Văn Danh,Member of BOD,59,1988      ,115176.0,2015      ,2019-12-31T00:00:00,KTU
6,8,Mr. Nguyễn Văn Sáng,Deputy CEO/Member of BOD,59,1963      ,7954.0,1992      ,2019-12-31T00:00:00,KTU
7,9,Mr. Trương Trung Kiên,Member of Supervisory Board,203,1981      ,1676.0,2001      ,2019-12-31T00:00:00,KTU
8,10,Ms. Nguyễn Thị Hạnh,Member of Supervisory Board,432,1976      ,1941.0,N/A       ,2019-12-31T00:00:00,KTU
9,11,Mr. Nguyễn Hữu Duyên,Deputy Director/Member of BOD,332,1973      ,15098.0,2011      ,2019-12-31T00:00:00,KTU
0,2,Mr. Đỗ Hùng,Chairman of BOD,59,1968      ,2200000.0,2000      ,2020-12-31T00:00:00,KVC
1,3,Mr. Trần Trung Nghĩa,Chief Accountant,59,1984      ,10000.0,2010      ,2020-12-31T00:00:00,KVC
2,4,Mr. Lưu Xuân,Member of BOD,59,1965      ,5000.0,2007      ,2020-12-31T00:00:00,KVC
3,5,Mr. Lê Trần Vũ Đạt,Member of BOD,59,1978      ,100.0,2000      ,2020-12-31T00:00:00,KVC
4,6,Ms. Đỗ Thị Thu Trang,Member of BOD,59,1976      ,200000.0,2000      ,2020-12-31T00:00:00,KVC
5,7,Mr. Nguyễn Tăng Minh Đức,Member of Supervisory Board,59,1975      ,1000.0,2001      ,2020-12-31T00:00:00,KVC
6,8,Ms. Nguyễn Đài Trang,Member of Supervisory Board,650,1978      ,1000.0,2007      ,2020-12-31T00:00:00,KVC
7,9,Mr. Đỗ Hòa,Acting CEO/Member of BOD,59,1972      ,400000.0,2000      ,2020-12-31T00:00:00,KVC
0,2,Mr. Nguyễn Đức Tuấn,Chairman of BOD,35,1961      ,1628017.0,1984      ,2020-12-31T00:00:00,L10
1,3,Mr. Đặng Văn Long,CEO/Member of BOD,"23,15,22,55",1970      ,5186298.0,1997      ,2020-12-31T00:00:00,L10
2,4,Mr. Nguyễn Hoàng Hà,Chief of Supervisory Board,15,-1        ,0.0,N/A       ,2020-12-31T00:00:00,L10
3,5,Mr. Trịnh Ngọc Tuấn Hùng,Chief Accountant/Member of BOD,15,-1        ,1838459.0,2009      ,2020-12-31T00:00:00,L10
4,6,Mr. Trương Thế Vinh,Member of BOD,203,-1        ,0.0,2009      ,2020-12-31T00:00:00,L10
5,7,Mr. Phạm Khắc Tuyên,Member of BOD,203,-1        ,5742.0,N/A       ,2020-12-31T00:00:00,L10
6,8,Mr. Nguyễn Đình Tình,Deputy CEO,203,-1        ,10461.0,N/A       ,2020-12-31T00:00:00,L10
7,9,Ms. Nguyễn Viết Xuân,Deputy CEO,203,-1        ,5324.0,N/A       ,2020-12-31T00:00:00,L10
8,10,Mr. Nguyễn Thế Trinh,Deputy CEO,203,1961      ,0.0,N/A       ,2020-12-31T00:00:00,L10
9,11,Mr. Võ Đăng Giáp,Deputy CEO,59,-1        ,0.0,N/A       ,2020-12-31T00:00:00,L10
10,12,Ms. Nguyễn Thị Thu Phương,Member of Supervisory Board,15,-1        ,0.0,N/A       ,2020-12-31T00:00:00,L10
11,13,Mr. Đặng Hào Quang,Member of Supervisory Board,15,-1        ,0.0,N/A       ,2020-12-31T00:00:00,L10
0,2,Mr. Dương Xuân Quang,Chairman of BOD,"353,56",1962      ,1633607.0,1998      ,2020-12-31T00:00:00,L12
1,3,Mr. Dương Xuân Tứ,CEO/Member of BOD,"183,223",1971      ,542500.0,2002      ,2020-12-31T00:00:00,L12
2,4,Ms. Ngô Hương Lan,Chief of Supervisory Board,15,1971      ,9984.0,1997      ,2020-12-31T00:00:00,L12
3,5,Ms. Nguyễn Thị Chung,Chief Accountant/Member of BOD,88,1981      ,21000.0,2010      ,2020-12-31T00:00:00,L12
4,6,Mr. Nguyễn Hữu Tuấn,Member of BOD/Deputy CEO,"23,56",1965      ,359800.0,2001      ,2020-12-31T00:00:00,L12
5,7,Mr. Phùng Văn Thanh,Deputy CEO/Member of BOD,39,1971      ,21000.0,1999      ,2020-12-31T00:00:00,L12
6,8,Ms. Đặng Thị Tâm,Member of Supervisory Board,"59,169",-1        ,0.0,N/A       ,2020-12-31T00:00:00,L12
0,2,Mr. Phạm Gia Lý,Chairman of BOD,39,1961      ,1725749.0,1982      ,2020-12-31T00:00:00,L14
1,3,Mr. Lại Xuân Hùng,CEO/Member of BOD,49,1976      ,17922.0,N/A       ,2020-12-31T00:00:00,L14
2,4,Ms. Vũ Thị Vân Nga,Chief of Supervisory Board,208,1980      ,12225.0,2004      ,2020-12-31T00:00:00,L14
3,5,Mr. Hà Văn Lợi,Chief Accountant,88,1962      ,13068.0,N/A       ,2020-12-31T00:00:00,L14
4,6,Mr. Phạm Hùng Cường,Member of BOD,203,-1        ,250902.0,N/A       ,2020-12-31T00:00:00,L14
5,7,Ms. Phan Lan Anh,Member of BOD,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,L14
6,8,Mr. Nguyễn Mạnh Tuấn,Member of BOD,33,1970      ,144973.0,N/A       ,2020-12-31T00:00:00,L14
7,9,Mr. Hoàng Hàng Hải,Deputy CEO,306,1973      ,51447.0,2014      ,2020-12-31T00:00:00,L14
8,10,Mr. Nguyễn Văn Tuấn,Deputy CEO,152,1961      ,60000.0,1983      ,2020-12-31T00:00:00,L14
